23
13
7
13
17
18
16
3
14
14
17
18
15
15
13
11
16
10
13
21
6
23
4
9
16
17
18
22
13
11
21
22
26
18
19
11
10
16
17
23
12
16
17
12
5
10
11
12
11
12
10
12
24
15
13
15
27
15
22
12
13
9
19
13
20
19
14
12
8
17
12
8
8
18
13
14
11
12
5
15
11
9
9
13
23
15
4
11
24
22
9
10
26
18
17
20
19
23
11
21
13
17
21
14
